repos,repo_version,option,option_count,category
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,tar,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,mv,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,go,2,Build/Execute
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,pip3,1,Dependencies
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,install,1,Build/Execute
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,git,1,Dependencies
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,cd,2,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,cp,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,git,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,git,1,Dependencies
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.0,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.1,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.1,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.1,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.1,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.1,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.1,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.1,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.1,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.1,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.1,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.1,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.1,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.2,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.2,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.2,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.2,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.2,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.2,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.2,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.2,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.2,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.2,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.2,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.2,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.3,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.3,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.3,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.3,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.3,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.3,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.3,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.3,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.3,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.3,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.3,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.3,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,git,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,cd,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,cp,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.4,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.4,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.4,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.4,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.4,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.4,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.4,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.4,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.4,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.4,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.4,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.4,sed,1,Filesystem
mesosphere/dcos-commons,b'0.40.5,curl,1,Dependencies
mesosphere/dcos-commons,b'0.40.5,rm,2,Filesystem
mesosphere/dcos-commons,b'0.40.5,tar,1,Filesystem
mesosphere/dcos-commons,b'0.40.5,mv,1,Filesystem
mesosphere/dcos-commons,b'0.40.5,go,2,Build/Execute
mesosphere/dcos-commons,b'0.40.5,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.40.5,install,1,Build/Execute
mesosphere/dcos-commons,b'0.40.5,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.40.5,git,1,Dependencies
mesosphere/dcos-commons,b'0.40.5,cd,2,Filesystem
mesosphere/dcos-commons,b'0.40.5,cp,1,Filesystem
mesosphere/dcos-commons,b'0.40.5,sed,1,Filesystem
mesosphere/dcos-commons,b'0.41.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.41.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.41.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.41.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.41.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.41.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.41.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.41.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.41.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.41.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.41.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.41.0,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,git,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,cd,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,cp,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,sed,1,Filesystem
mesosphere/dcos-commons,b'0.42.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.42.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.42.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.42.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.42.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.42.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.42.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.42.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.42.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.42.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.42.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.42.0,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,git,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,cd,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,cp,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,mkdir,4,Filesystem
