repos,repo_version,instructions,instructions_count
mesosphere/dcos-commons,b'0.30.1,FROM,1
mesosphere/dcos-commons,b'0.30.1,CMD,1
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,COPY,17
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,ENV,6
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,RUN,10
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.1-3.0.14,CMD,1
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,COPY,17
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,ENV,6
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,RUN,10
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.1-5.5.1,CMD,1
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.1-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,FROM,1
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,COPY,17
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,ENV,6
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,RUN,10
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,FROM,1
mesosphere/dcos-commons,b'hello-world-2.0.1-0.30.1,CMD,1
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.1-0.11.0,CMD,1
mesosphere/dcos-commons,b'0.30.2,FROM,1
mesosphere/dcos-commons,b'0.30.2,COPY,17
mesosphere/dcos-commons,b'0.30.2,ENV,6
mesosphere/dcos-commons,b'0.30.2,RUN,10
mesosphere/dcos-commons,b'0.30.2,FROM,1
mesosphere/dcos-commons,b'0.30.2,CMD,1
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,COPY,17
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,ENV,6
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,RUN,10
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.2-3.0.14,CMD,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,COPY,17
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,ENV,6
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,RUN,10
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.5.1,CMD,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,COPY,17
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,ENV,6
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,RUN,10
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,FROM,1
mesosphere/dcos-commons,b'elastic-2.0.2-5.6.2,CMD,1
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.2-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.2-0.11.0,CMD,1
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,COPY,17
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,ENV,6
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,RUN,10
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,FROM,1
mesosphere/dcos-commons,b'cassandra-2.0.3-3.0.14,CMD,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,COPY,17
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,ENV,6
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,RUN,10
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.2,CMD,1
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.3-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,FROM,1
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,COPY,17
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,ENV,6
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,RUN,10
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,FROM,1
mesosphere/dcos-commons,b'hello-world-2.0.3-0.30.3,CMD,1
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.3-0.11.0,CMD,1
mesosphere/dcos-commons,b'0.30.3,FROM,1
mesosphere/dcos-commons,b'0.30.3,COPY,17
mesosphere/dcos-commons,b'0.30.3,ENV,6
mesosphere/dcos-commons,b'0.30.3,RUN,10
mesosphere/dcos-commons,b'0.30.3,FROM,1
mesosphere/dcos-commons,b'0.30.3,CMD,1
mesosphere/dcos-commons,b'0.31.0,FROM,1
mesosphere/dcos-commons,b'0.31.0,COPY,17
mesosphere/dcos-commons,b'0.31.0,ENV,6
mesosphere/dcos-commons,b'0.31.0,RUN,10
mesosphere/dcos-commons,b'0.31.0,FROM,1
mesosphere/dcos-commons,b'0.31.0,CMD,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,COPY,17
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,ENV,6
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,RUN,10
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.15-beta,CMD,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,COPY,17
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,ENV,6
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,RUN,10
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.0-5.6.4-beta,CMD,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,COPY,17
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,ENV,6
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,RUN,10
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0-beta,CMD,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,COPY,17
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,ENV,6
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,RUN,10
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0-beta,CMD,1
mesosphere/dcos-commons,b'0.31.1,FROM,1
mesosphere/dcos-commons,b'0.31.1,COPY,17
mesosphere/dcos-commons,b'0.31.1,ENV,6
mesosphere/dcos-commons,b'0.31.1,RUN,10
mesosphere/dcos-commons,b'0.31.1,FROM,1
mesosphere/dcos-commons,b'0.31.1,CMD,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,COPY,17
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,ENV,6
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,RUN,10
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5-beta,CMD,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,COPY,17
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,ENV,6
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,RUN,10
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0-beta,CMD,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,COPY,17
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,ENV,6
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,RUN,10
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0-beta,CMD,1
mesosphere/dcos-commons,b'0.31.2,FROM,1
mesosphere/dcos-commons,b'0.31.2,COPY,17
mesosphere/dcos-commons,b'0.31.2,ENV,6
mesosphere/dcos-commons,b'0.31.2,RUN,10
mesosphere/dcos-commons,b'0.31.2,FROM,1
mesosphere/dcos-commons,b'0.31.2,CMD,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,COPY,17
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,ENV,6
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,RUN,10
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.15-beta,CMD,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,COPY,17
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,ENV,6
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,RUN,10
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.1-5.6.5,CMD,1
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.0.4-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.0.4-1.0.0,CMD,1
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,COPY,17
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,ENV,6
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,RUN,10
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'kibana-2.1.1-5.6.5,CMD,1
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,COPY,17
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,ENV,6
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,RUN,10
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.2-3.0.15-beta,CMD,1
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,COPY,17
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,ENV,6
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,RUN,10
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'elastic-2.1.2-5.6.5-beta,CMD,1
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,COPY,17
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,ENV,6
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,RUN,10
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.2-2.6.0-cdh5.11.0-beta,CMD,1
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,COPY,17
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,ENV,6
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,RUN,10
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.2-1.0.0-beta,CMD,1
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,COPY,17
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,ENV,6
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,RUN,10
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,FROM,1
mesosphere/dcos-commons,b'kibana-2.1.2-5.6.5-beta,CMD,1
mesosphere/dcos-commons,b'0.40.0,FROM,1
mesosphere/dcos-commons,b'0.40.0,COPY,17
mesosphere/dcos-commons,b'0.40.0,ENV,6
mesosphere/dcos-commons,b'0.40.0,RUN,10
mesosphere/dcos-commons,b'0.40.0,FROM,1
mesosphere/dcos-commons,b'0.40.0,CMD,1
mesosphere/dcos-commons,b'0.40.1,FROM,1
mesosphere/dcos-commons,b'0.40.1,COPY,17
mesosphere/dcos-commons,b'0.40.1,ENV,6
mesosphere/dcos-commons,b'0.40.1,RUN,10
mesosphere/dcos-commons,b'0.40.1,FROM,1
mesosphere/dcos-commons,b'0.40.1,CMD,1
mesosphere/dcos-commons,b'0.40.2,FROM,1
mesosphere/dcos-commons,b'0.40.2,COPY,17
mesosphere/dcos-commons,b'0.40.2,ENV,6
mesosphere/dcos-commons,b'0.40.2,RUN,10
mesosphere/dcos-commons,b'0.40.2,FROM,1
mesosphere/dcos-commons,b'0.40.2,CMD,1
mesosphere/dcos-commons,b'0.40.3,FROM,1
mesosphere/dcos-commons,b'0.40.3,COPY,17
mesosphere/dcos-commons,b'0.40.3,ENV,6
mesosphere/dcos-commons,b'0.40.3,RUN,10
mesosphere/dcos-commons,b'0.40.3,FROM,1
mesosphere/dcos-commons,b'0.40.3,CMD,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,COPY,17
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,ENV,6
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,RUN,10
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.0-3.0.16,CMD,1
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,COPY,17
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,ENV,6
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,RUN,10
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.2.0-5.6.5,CMD,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.0-1.0.0,CMD,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.0-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'0.40.4,FROM,1
mesosphere/dcos-commons,b'0.40.4,COPY,17
mesosphere/dcos-commons,b'0.40.4,ENV,6
mesosphere/dcos-commons,b'0.40.4,RUN,10
mesosphere/dcos-commons,b'0.40.4,FROM,1
mesosphere/dcos-commons,b'0.40.4,CMD,1
mesosphere/dcos-commons,b'0.40.5,FROM,1
mesosphere/dcos-commons,b'0.40.5,COPY,17
mesosphere/dcos-commons,b'0.40.5,ENV,6
mesosphere/dcos-commons,b'0.40.5,RUN,10
mesosphere/dcos-commons,b'0.40.5,FROM,1
mesosphere/dcos-commons,b'0.40.5,CMD,1
mesosphere/dcos-commons,b'0.41.0,FROM,1
mesosphere/dcos-commons,b'0.41.0,COPY,17
mesosphere/dcos-commons,b'0.41.0,ENV,6
mesosphere/dcos-commons,b'0.41.0,RUN,10
mesosphere/dcos-commons,b'0.41.0,FROM,1
mesosphere/dcos-commons,b'0.41.0,CMD,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0,CMD,1
mesosphere/dcos-commons,b'0.42.0,FROM,1
mesosphere/dcos-commons,b'0.42.0,COPY,17
mesosphere/dcos-commons,b'0.42.0,ENV,6
mesosphere/dcos-commons,b'0.42.0,RUN,10
mesosphere/dcos-commons,b'0.42.0,FROM,1
mesosphere/dcos-commons,b'0.42.0,CMD,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,COPY,17
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,ENV,6
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,RUN,10
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,FROM,1
mesosphere/dcos-commons,b'cassandra-2.1.1-3.0.16,CMD,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,FROM,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,COPY,17
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,ENV,6
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,RUN,10
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,FROM,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc2,CMD,1
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,COPY,17
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,ENV,6
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,RUN,10
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,FROM,1
mesosphere/dcos-commons,b'elastic-2.2.1-5.6.5,CMD,1
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,FROM,1
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,COPY,17
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,ENV,6
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,RUN,10
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,FROM,1
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc2,CMD,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.1.1-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,COPY,17
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,ENV,6
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,RUN,10
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,FROM,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0,CMD,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,FROM,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,COPY,17
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,ENV,6
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,RUN,10
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,FROM,1
mesosphere/dcos-commons,b'hdfs-2.2.0-2.6.0-cdh5.11.0-rc2,CMD,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,COPY,17
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,ENV,6
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,RUN,10
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,FROM,1
mesosphere/dcos-commons,b'kafka-2.1.1-1.0.0,CMD,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,COPY,17
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,ENV,6
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,RUN,10
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc1,CMD,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,COPY,17
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,ENV,6
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,RUN,10
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,FROM,1
mesosphere/dcos-commons,b'kafka-2.2.0-1.0.0-rc2,CMD,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,FROM,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,COPY,17
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,ENV,6
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,RUN,10
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,FROM,1
mesosphere/dcos-commons,b'cassandra-2.2.0-3.0.16-rc1,CMD,1
mesosphere/dcos-commons,b'elastic-2.3.0-5.6.5-rc1,FROM,1
